,date,close,high,low,open,volume,sma_20,sma_50,sma_200,ema_12,ema_26,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,rsi_14,volume_sma_20,daily_return,volatility_20,atr
162,2010-07-26,1115.010009765625,1115.010009765625,1101.300048828125,1102.8900146484375,4009650000,1069.9644989013673,1083.2511975097657,,1086.61263921373,1083.050188590892,3.562450622838014,-2.255088178028501,5.817538800866515,1069.9644989013673,1124.8147885453927,1015.1142092573418,74.38718256680083,4626567500.0,1.1200166146517754,1.501256985728935,19.389988490513392
163,2010-07-27,1113.8399658203125,1120.949951171875,1109.780029296875,1117.3599853515625,4725690000,1071.9279998779298,1082.814395751953,,1090.8014586916659,1085.3309128301084,5.470545861557412,-0.7099613701113185,6.18050723166873,1071.9279998779298,1130.1785883668017,1013.677411389058,68.19262304256588,4668031500.0,-0.10493573466290318,1.5000758339802063,17.842843191964285
164,2010-07-28,1106.1300048828125,1114.6600341796875,1103.1099853515625,1112.8399658203125,4002390000,1075.1725006103516,1082.1981970214845,,1093.1596965672268,1086.871586315494,6.28811025173286,0.6896529542575172,5.598457297475343,1075.1725006103516,1133.4546817675491,1016.8903194531539,62.37584325534669,4561316000.0,-0.6921964711350426,1.3059645866645848,17.738560267857142
165,2010-07-29,1101.530029296875,1115.9000244140625,1092.8199462890625,1108.0699462890625,4612420000,1078.7135040283204,1081.8127966308593,,1094.4474400640956,1087.9573969067073,6.4900431573883,1.8497309948836738,4.640312162504626,1078.7135040283204,1134.1579054300312,1023.2691026266095,58.30810458213787,4538583000.0,-0.4158621107493432,1.2807824134197707,18.668561662946427
166,2010-07-30,1101.5999755859375,1106.43994140625,1088.010009765625,1098.43994140625,4006450000,1082.4250030517578,1081.5437951660156,,1095.547830144379,1088.967958290354,6.5798718540249865,2.7957591667119366,3.78411268731305,1082.4250030517578,1133.1337025966811,1031.7163035068345,58.0953781349064,4417117000.0,0.006349921218862242,1.2738706661602894,19.247122628348215
167,2010-08-02,1125.8599853515625,1127.300048828125,1107.530029296875,1107.530029296875,4144180000,1087.5890014648437,1082.6291955566405,,1100.211238637792,1091.7007010356288,8.51053760216314,3.9387148538021775,4.571822748360963,1087.5890014648437,1133.4396876118026,1041.7383153178848,60.25539636807529,4425901000.0,2.2022522061804883,1.3219356311883927,19.603559221540177
168,2010-08-03,1120.4599609375,1125.43994140625,1116.760009765625,1125.3399658203125,4071820000,1092.2089965820312,1083.2845959472656,,1103.3264266839008,1093.8310165839155,9.495410099985293,5.0500539030388,4.445356196946492,1092.2089965820312,1130.8593144409933,1053.558678723069,58.20941771879035,4394930000.0,-0.4796355216742376,1.339488880568207,19.439278738839285
169,2010-08-04,1127.239990234375,1128.75,1119.4599609375,1121.06005859375,4057850000,1095.5574951171875,1084.3563952636719,,1107.0054364608968,1096.3057553728383,10.699681088058469,6.179979340042735,4.519701748015734,1095.5574951171875,1134.16100463249,1056.953985601885,59.642636290164575,4351261500.0,0.6051112519185553,1.181974730877484,18.807852608816965
170,2010-08-05,1125.81005859375,1126.56005859375,1118.81005859375,1125.780029296875,3685560000,1098.335498046875,1085.3919958496094,,1109.8984552505665,1098.491259315128,11.407195935438494,7.225422659121887,4.181773276316608,1098.335498046875,1137.2659333872714,1059.4050627064787,73.5560482542703,4308116500.0,-0.1268524584838171,1.176227354589377,17.041416713169642
171,2010-08-06,1121.6400146484375,1123.06005859375,1107.1700439453125,1122.0699462890625,3857890000,1100.5195007324219,1086.4657971191407,,1111.7048490040852,1100.2059819324102,11.498867071675022,8.080111541632514,3.4187555300425085,1100.5195007324219,1139.5378227631463,1061.5011787016974,69.81830123222548,4325682500.0,-0.3704038628435491,1.1790400607358449,17.402134486607142
172,2010-08-09,1127.7900390625,1129.239990234375,1120.9100341796875,1122.800048828125,3979360000,1102.971502685547,1086.9603967285157,,1114.1794936284566,1102.249245423528,11.930248204928603,8.850138874291732,3.080109330636871,1102.971502685547,1142.3911470911476,1063.5518582799464,68.30237121864543,4353301000.0,0.5483064382283187,1.1810210990142158,16.064278738839285
173,2010-08-10,1121.06005859375,1127.1600341796875,1111.5799560546875,1122.9200439453125,3979360000,1104.2575073242188,1087.5933972167968,,1115.2380420846555,1103.6426389916926,11.595403092962897,9.399191718025966,2.196211374936931,1104.2575073242188,1144.302072170897,1064.2129424775405,72.5964027365869,4320246000.0,-0.5967405488298549,1.1526390191650007,15.528573172433036
174,2010-08-11,1089.469970703125,1116.8900146484375,1088.550048828125,1116.8900146484375,4511860000,1103.9725036621094,1087.9685974121094,,1111.273723410574,1102.592811711058,8.680911699515946,9.255535714323962,-0.5746240148080162,1103.9725036621094,1144.368982878856,1063.5760244453627,48.27015140134479,4319786500.0,-2.8178764954173263,1.3273779981698648,15.857142857142858
175,2010-08-12,1083.6099853515625,1086.719970703125,1076.68994140625,1081.47998046875,4521050000,1103.32900390625,1087.6731970214844,,1107.0177637091874,1101.1866764251695,5.83108728401794,8.570646028262757,-2.7395587442448175,1103.32900390625,1144.6279683171138,1062.030039495386,41.94637453192799,4318215500.0,-0.5378748849571791,1.3319327916135981,15.637860979352679
176,2010-08-13,1079.25,1086.25,1079.0,1082.219970703125,3328890000,1104.0475036621094,1087.2015979003907,,1102.7458000616202,1099.5617374307126,3.184062630907647,7.493329348791736,-4.309266717884089,1104.0475036621094,1142.9610901324468,1065.133917191772,33.78672458031423,4219792500.0,-0.4023574358396065,1.15863838347753,15.176435198102679
177,2010-08-16,1079.3800048828125,1082.6199951171875,1069.489990234375,1077.489990234375,3142450000,1104.45400390625,1087.4915979003906,,1099.1510623418037,1098.0667942790162,1.084268062787487,6.211517091590887,-5.1272490288034,1104.45400390625,1142.0733540713663,1066.8346537411335,34.22740570391578,4172440000.0,0.012045854325926086,1.1520605630720204,15.316441127232142
178,2010-08-17,1092.5400390625,1100.1400146484375,1081.1600341796875,1081.1600341796875,3968210000,1104.9070068359374,1088.332999267578,,1098.1339818372956,1097.6574050037186,0.47657683357692804,5.064529039988095,-4.587952206411167,1104.9070068359374,1141.6714127444332,1068.1426009274417,44.075351687685796,4135186500.0,1.2192216013040102,1.1560733722564023,15.974295479910714
179,2010-08-18,1094.1600341796875,1099.77001953125,1085.760009765625,1092.0799560546875,3724260000,1106.1355102539062,1088.9761999511718,,1097.5226052745866,1097.3983404982348,0.12426477635176525,4.0764761872608295,-3.9522114109090642,1106.1355102539062,1139.4070310164147,1072.8639894913977,46.70128473690594,4084040500.0,0.14827787168125717,1.112903743125565,15.326433454241071
180,2010-08-19,1075.6300048828125,1092.43994140625,1070.6600341796875,1092.43994140625,4290540000,1105.2335083007813,1089.375001220703,,1094.1545129066212,1095.7858711933886,-1.6313582867674086,2.934909292455182,-4.566267579222591,1105.2335083007813,1140.8251921401397,1069.6418244614229,40.02460721298931,4057222500.0,-1.6935392189468268,1.0636800961591593,15.688581194196429
181,2010-08-20,1071.68994140625,1075.6300048828125,1063.9100341796875,1075.6300048828125,3761570000,1103.6850036621095,1089.0720007324219,,1090.6984249834873,1094.0009875054525,-3.3025625219652284,1.6874149295711,-4.989977451536328,1103.6850036621095,1142.3134321942837,1065.0565751299353,25.343679748592336,4019072500.0,-0.36630286052607985,1.0437794151899993,14.69000244140625
182,2010-08-23,1067.3599853515625,1081.5799560546875,1067.0799560546875,1073.3599853515625,3210950000,1101.3025024414062,1088.5872009277343,,1087.1078958093449,1092.0275799384976,-4.919684129152756,0.3659951178263288,-5.285679246979085,1101.3025024414062,1142.763869449347,1059.8411354334653,25.592985062735167,3979137500.0,-0.40403067038268237,1.0019627030063558,15.075718470982142
183,2010-08-24,1051.8699951171875,1063.199951171875,1046.6800537109375,1063.199951171875,4436330000,1098.20400390625,1087.8320007324219,,1081.6866803182438,1089.052944025808,-7.366263707564258,-1.1804566472517886,-6.185807060312469,1098.20400390625,1144.6794291300416,1051.7285786824582,17.924962518662753,3964669500.0,-1.4512432962598854,1.0388416893983088,15.8892822265625
184,2010-08-25,1055.3299560546875,1059.3800048828125,1039.8299560546875,1048.97998046875,4360190000,1095.6640014648438,1086.6340002441407,,1077.631799662312,1086.5549449168361,-8.923145254524115,-2.728994368706254,-6.194150885817861,1095.6640014648438,1145.7295683712387,1045.5984345584488,20.515386948746254,3982559500.0,0.3289342745359525,1.0426376460191877,16.683576311383927
185,2010-08-26,1047.219970703125,1061.449951171875,1045.4000244140625,1056.280029296875,3646710000,1092.9484985351562,1085.286199951172,,1072.953056745514,1083.641243123228,-10.688186377713919,-4.320832770507788,-6.367353607206131,1092.9484985351562,1147.3758512011248,1038.5211458691876,19.860686088878126,3934274000.0,-0.7684786454732473,1.0489153269978186,16.498570033482142
186,2010-08-27,1064.5899658203125,1065.2099609375,1039.699951171875,1049.27001953125,4102460000,1091.097998046875,1084.2571984863282,,1071.6664273724061,1082.230037397086,-10.563610024679974,-5.569388221342225,-4.994221803337749,1091.097998046875,1146.7888187834876,1035.4071773102626,26.53695870294453,3939074500.0,1.658676839931239,1.1317418310079401,17.725716727120535
187,2010-08-30,1048.9200439453125,1064.4000244140625,1048.7900390625,1062.9000244140625,2917990000,1087.2510009765624,1082.8853991699218,,1068.166983768238,1079.7626304747325,-11.595646706494563,-6.774639918372693,-4.82100678812187,1087.2510009765624,1143.4584494708877,1031.0435524822371,24.885107540362156,3877765000.0,-1.471920868888299,1.020007372169887,17.696419852120535
188,2010-08-31,1049.3299560546875,1055.1400146484375,1040.8800048828125,1046.8800048828125,4038770000,1083.6945007324218,1081.6079992675782,,1065.268979504615,1077.5083582954699,-12.239378790854971,-7.867587692869149,-4.371791097985822,1083.6945007324218,1140.0556739322667,1027.333327532577,32.15044506230004,3876112500.0,0.0390794428747121,1.0230831038042603,16.392848423549108
189,2010-09-01,1080.2900390625,1081.300048828125,1049.719970703125,1049.719970703125,4396880000,1081.3470031738282,1081.307598876953,,1067.5799117442896,1077.7144087226573,-10.134496978367679,-8.320969549968856,-1.8135274283988227,1081.3470031738282,1133.8504959273062,1028.8435104203502,48.79309717438208,3893064000.0,2.950462133399623,1.2452771834839538,17.763567243303573
190,2010-09-02,1090.0999755859375,1090.0999755859375,1080.3900146484375,1080.6600341796875,3704210000,1079.5614990234376,1081.268797607422,,1071.044536950697,1078.6318581199373,-7.58732116924034,-8.174239873823153,0.5869187045828124,1079.5614990234376,1127.967284445593,1031.1557136012823,53.793966567438375,3893996500.0,0.9080835857702363,1.2699596809053255,17.946419852120535
191,2010-09-03,1104.510009765625,1105.0999755859375,1093.6099853515625,1093.6099853515625,3534500000,1078.7049987792968,1081.8851989746095,,1076.1930712299165,1080.54875824184,-4.3556870119234645,-7.410529301443216,3.054842289519751,1078.7049987792968,1124.5123187040704,1032.8976788545233,57.98945166510783,3877827000.0,1.3219002387319545,1.3104704993416174,18.079990931919642
192,2010-09-07,1091.8399658203125,1102.5999755859375,1091.1500244140625,1102.5999755859375,3107380000,1076.9074951171874,1082.1867980957031,,1078.6002857822853,1081.3851439883936,-2.7848582061083107,-6.485395082376235,3.7005368762679245,1076.9074951171874,1117.0796010327658,1036.735389201609,49.776733749058856,3834228000.0,-1.1471189788493708,1.323226905896588,17.551417759486608
193,2010-09-08,1098.8699951171875,1103.260009765625,1092.3599853515625,1092.3599853515625,3224640000,1075.7979919433594,1082.6727990722657,,1081.7187026030394,1082.680318146082,-0.9616155430426261,-5.380639174509514,4.419023631466888,1075.7979919433594,1111.8500699005021,1039.7459139862167,51.451989222223894,3796492000.0,0.6438699367075529,1.3304162360726983,17.366420200892858
194,2010-09-09,1104.1800537109375,1110.27001953125,1101.1500244140625,1101.1500244140625,3387770000,1076.53349609375,1083.9316003417969,,1085.1742950811777,1084.2728911508862,0.901403930291508,-4.124230553549309,5.025634483840817,1076.53349609375,1114.3185464478638,1038.7484457396363,59.58248454147213,3740287500.0,0.48322900955937165,1.1694020709247175,16.50213623046875
195,2010-09-10,1109.550048828125,1110.8800048828125,1103.9200439453125,1104.5699462890625,3061160000,1077.830499267578,1085.5084020996094,,1088.9244110422464,1086.145273201052,2.7791378411943697,-2.7435568746005736,5.522694715794943,1077.830499267578,1118.3221991404794,1037.3387993946767,62.58648005480181,3667293000.0,0.4863332840635781,1.1636293317541437,16.162135532924108
196,2010-09-13,1121.9000244140625,1123.8699951171875,1113.3800048828125,1113.3800048828125,4521050000,1079.9630004882813,1087.399002685547,,1093.9975823302182,1088.7937732909047,5.203809039313455,-1.154083691817768,6.357892731131223,1079.9630004882813,1125.006023637541,1034.9199773390217,67.21375645720063,3726901000.0,1.1130616053760978,1.1767641973383967,16.149274553571427
197,2010-09-14,1121.0999755859375,1127.3599853515625,1115.5799560546875,1121.1600341796875,4521050000,1082.0489990234375,1089.3694018554688,,1098.1671812926365,1091.186825312759,6.980355979877459,0.4728042425212775,6.507551737356181,1082.0489990234375,1130.6981927248823,1033.3998053219927,74.08334720528335,3795831000.0,-0.07131195389205036,1.177614211791992,15.513567243303571
198,2010-09-15,1125.0699462890625,1126.4599609375,1114.6300048828125,1119.4300537109375,3369840000,1083.6754943847657,1091.309599609375,,1102.3060682151636,1093.6966861258186,8.60938208934499,2.10011981188602,6.50926227745897,1083.6754943847657,1135.849019565294,1031.5019692042374,74.17498438576388,3765912500.0,0.354113887216001,1.1537113528467784,14.962132045200892
199,2010-09-16,1124.6600341796875,1125.43994140625,1118.8800048828125,1123.8900146484375,3364080000,1085.2004943847655,1092.5973999023438,1116.07244720459,1105.7451399020135,1095.9902674631421,9.754872438871416,3.6310703372830995,6.123802101588317,1085.2004943847655,1140.3618059486269,1030.0391828209042,78.35803081709557,3747903500.0,-0.036434366656679096,1.154491077612894,14.284275599888392
200,2010-09-17,1125.5899658203125,1131.469970703125,1122.4300537109375,1126.3900146484375,4086140000,1087.6984924316407,1093.70419921875,1116.1560971069337,1108.7981900432903,1098.1828377118213,10.615352331469012,5.027926736120282,5.58742559534873,1087.6984924316407,1145.4968244828933,1029.9001603803881,75.39553472147404,3737683500.0,0.08268557718451586,1.0710071991431207,13.107840401785714
201,2010-09-20,1142.7099609375,1144.8599853515625,1126.5699462890625,1126.5699462890625,3364080000,1091.249493408203,1094.99919921875,1116.3234469604492,1114.0153855654764,1101.4811431359456,12.534242429530877,6.529189874802401,6.0050525547284765,1091.249493408203,1153.4645194238146,1029.0344673925915,88.58082003581266,3717809000.0,1.5209797205957498,1.0982502387018531,13.355704171316964
202,2010-09-21,1139.780029296875,1148.5899658203125,1136.219970703125,1142.8199462890625,4175660000,1094.8704956054687,1096.2197998046875,1116.522746887207,1117.9791769087685,1104.3180976663848,13.661079242383721,7.955567748318665,5.705511494065056,1094.8704956054687,1159.6098777875957,1030.1311134233417,86.45124220149728,3766044500.0,-0.2564020390809607,1.0935641314441946,13.220703125
203,2010-09-22,1134.280029296875,1144.3800048828125,1131.5799560546875,1139.489990234375,3911070000,1098.9909973144531,1096.9986010742186,1116.6642471313476,1120.4870003530925,1106.537500009384,13.94950034370845,9.154354267396624,4.795146076311827,1098.9909973144531,1162.6887023745642,1035.293292254342,77.37555272761483,3739781500.0,-0.4825492514895946,1.029912745337173,11.851414271763392
204,2010-09-23,1124.8299560546875,1136.77001953125,1122.7900390625,1131.0999755859375,3847850000,1102.465997314453,1097.5917993164062,1116.7721469116211,1121.155147384107,1107.8924967534806,13.262650630626467,9.976013540042594,3.2866370905838735,1102.465997314453,1163.6688378179115,1041.2631568109946,67.6742903148855,3714164500.0,-0.8331340584428193,1.065287153272864,12.149274553571429
205,2010-09-24,1148.6700439453125,1148.9000244140625,1131.68994140625,1131.68994140625,4123950000,1107.5385009765625,1098.6356005859375,1117.0557974243163,1125.3882083935232,1110.9130558047275,14.475152588795709,10.875841349793218,3.599311239002491,1107.5385009765625,1166.226930944928,1048.8500710081971,70.50520623728198,3738026500.0,2.119439277225821,1.104312569364447,12.797136579241071
206,2010-09-27,1142.1600341796875,1149.9200439453125,1142.0,1148.6400146484375,3587860000,1111.4170043945312,1100.181201171875,1117.2868478393555,1127.9684892837024,1113.2276467954653,14.74084248823715,11.648841577482004,3.0920009107551447,1111.4170043945312,1168.3819875845288,1054.4520212045336,74.78332283214614,3712296500.0,-0.5667432349210744,1.0901739191544073,12.4085693359375
207,2010-09-28,1147.699951171875,1150.0,1132.0899658203125,1142.31005859375,4025840000,1116.3559997558593,1101.7102001953126,1117.5135977172852,1131.0040988049598,1115.7811508233474,15.222947981612378,12.36366285830808,2.859285123304298,1116.3559997558593,1167.3183240844028,1065.3936754273159,74.40767836767569,3767689000.0,0.4850385958537151,1.0015149941577743,12.872140066964286
208,2010-09-29,1144.72998046875,1148.6300048828125,1140.260009765625,1146.75,3990280000,1121.1260009765624,1102.9352001953125,1117.7051974487304,1133.1157729070812,1117.9255085748587,15.190264332222569,12.928983153090979,2.26128117913159,1121.1260009765624,1162.6598474000082,1079.5921545531166,70.75442816531817,3765264500.0,-0.25877588476783675,1.0102135768411054,12.655709402901786
209,2010-09-30,1141.199951171875,1157.1600341796875,1136.0799560546875,1145.969970703125,4284160000,1124.1714965820313,1104.3673999023438,1117.840647277832,1134.3594926401265,1119.649541359823,14.709951280303585,13.2851767785335,1.4247745017700844,1124.1714965820313,1161.8513773374825,1086.49161582658,66.51014643365656,3759628500.0,-0.3083722237648967,0.8310484759758334,13.664289202008929
210,2010-10-01,1146.239990234375,1150.300048828125,1139.4200439453125,1143.489990234375,4298910000,1126.978497314453,1105.418798828125,1118.0321969604493,1136.18726150078,1121.6192042394193,14.568057261360764,13.541752875098954,1.0263043862618098,1126.978497314453,1162.2592913207611,1091.697703308145,63.74519349417291,3789363500.0,0.4416438203773465,0.8188884378597586,13.4185791015625
211,2010-10-04,1137.030029296875,1148.1600341796875,1131.8699951171875,1144.9599609375,3604110000,1128.6044982910157,1106.1061987304688,1118.1714468383789,1136.3169180847947,1122.7607468362678,13.55617124852688,13.54463654978454,0.0115346987423397,1128.6044982910157,1162.4953798502506,1094.7136167317808,58.21561722107293,3792844000.0,-0.8034932488803492,0.8109590677615828,13.74072265625
212,2010-10-05,1160.75,1162.760009765625,1140.6800537109375,1140.6800537109375,4068840000,1132.05,1107.0209985351562,1118.4947970581054,1140.075853764057,1125.5747655891369,14.501088174920142,13.73592687481166,0.7651613001084812,1132.05,1164.1684783440298,1099.93152165597,65.28710623898411,3840917000.0,2.086134059079603,0.8599208226175067,14.73358154296875
213,2010-10-06,1159.969970703125,1162.3299560546875,1154.8499755859375,1159.81005859375,4073160000,1135.104998779297,1107.9435986328126,1118.7822970581055,1143.1364871392982,1128.1225585605434,15.013928578754758,13.99152721560028,1.0224013631544775,1135.104998779297,1165.5128778901817,1104.6971196684121,65.0807007446011,3883343000.0,-0.06720045633211713,0.8600885423023684,14.799298967633929
214,2010-10-07,1158.06005859375,1163.8699951171875,1151.4100341796875,1161.5699462890625,3910550000,1137.7989990234375,1108.9821997070312,1119.0023471069335,1145.4324212092138,1130.3401511555958,15.092270053617995,14.211675783203823,0.8805942704141714,1137.7989990234375,1166.1481959094938,1109.4498021373813,63.752695010159606,3909482000.0,-0.16465185803191673,0.8640016720152036,15.043587820870536
215,2010-10-08,1165.1500244140625,1167.72998046875,1155.5799560546875,1158.3599853515625,3871420000,1140.5789978027344,1110.254599609375,1119.2379971313476,1148.4658986253444,1132.9186602858526,15.547238339491741,14.478788294461408,1.0684500450303336,1140.5789978027344,1168.1584452149473,1112.9995503905216,60.38700461860619,3949995000.0,0.612227817348443,0.8663307912979906,14.535016741071429
216,2010-10-11,1165.3199462890625,1168.6800537109375,1162.02001953125,1165.3199462890625,2505900000,1142.7499938964843,1111.5289990234376,1119.4616470336914,1151.0588290351473,1135.3187555453496,15.740073489797624,14.731045333528652,1.0090281562689718,1142.7499938964843,1170.9668948501633,1114.5330929428053,62.13183746980421,3849237500.0,0.014583690635494584,0.8431319385122134,14.127162388392858
217,2010-10-12,1169.77001953125,1172.5799560546875,1155.7099609375,1164.280029296875,4076170000,1145.18349609375,1112.4071997070312,1119.678097229004,1153.9374737268554,1137.8707010257867,16.066772701068658,14.998190807036654,1.068581894032004,1145.18349609375,1173.9286154263498,1116.43837676115,67.02811800095586,3826993500.0,0.3818756605307172,0.8417322246141523,14.417872837611608
218,2010-10-13,1178.0999755859375,1184.3800048828125,1171.3199462890625,1171.3199462890625,4969410000,1147.8349975585938,1113.56,1119.9296969604493,1157.6547817051758,1140.8506472895017,16.80413441567407,15.359379528764139,1.4447548869099318,1147.8349975585938,1178.4881316541073,1117.1818634630804,75.83669622219696,3906972000.0,0.7121020299379444,0.8486009867858098,14.462873186383929
219,2010-10-14,1173.81005859375,1178.8900146484375,1166.7099609375,1177.8199462890625,4969410000,1150.292498779297,1114.4914013671876,1120.1677474975586,1160.1402089188025,1143.2920851638905,16.848123754911967,15.657128373993705,1.1909953809182614,1150.292498779297,1181.0034024321815,1119.5815951264124,65.0467519145709,3987238500.0,-0.36413861990395313,0.8572164355040481,13.61358642578125
220,2010-10-15,1176.18994140625,1181.199951171875,1167.1199951171875,1177.469970703125,5724910000,1152.8224975585938,1115.4989990234376,1120.4165969848632,1162.609398532256,1145.7289634040653,16.880435128190584,15.901789724833082,0.9786454033575023,1152.8224975585938,1183.3009718906665,1122.3440232265211,71.42683656073652,4069177000.0,0.2027485447987365,0.8566423822214898,14.053580147879464
221,2010-10-18,1184.7099609375,1185.530029296875,1174.550048828125,1176.8299560546875,4450050000,1154.9224975585937,1116.7603979492187,1120.7646469116212,1166.0094850561395,1148.6164447028382,17.39304035330133,16.200039850526732,1.1930005027745985,1154.9224975585937,1188.1325136839785,1121.712481433209,72.46035179631846,4123475500.0,0.7243744595420987,0.8104152409613862,13.558576311383929
222,2010-10-19,1165.9000244140625,1178.6400146484375,1159.7099609375,1178.6400146484375,5600120000,1156.228497314453,1117.52259765625,1120.9291970825195,1165.9926449573584,1149.8967098666326,16.09593509072579,16.179218898566546,-0.08328380784075762,1156.228497314453,1188.982439965164,1123.474554663742,60.77579511294313,4194698500.0,-1.5877250249970554,0.8983732168336384,14.746433803013392
223,2010-10-20,1178.1700439453125,1182.93994140625,1166.739990234375,1166.739990234375,5027880000,1158.422998046875,1118.6647973632812,1121.1374472045898,1167.8660909555051,1151.9910309094978,15.87506004600732,16.118387128054703,-0.24332708204738296,1158.422998046875,1190.8649402204915,1125.9810558732584,67.28065320468563,4250539000.0,1.052407519882892,0.9099340104118574,14.457850864955358
224,2010-10-21,1180.260009765625,1189.4300537109375,1171.1700439453125,1179.8199462890625,4625470000,1161.1945007324218,1120.4805981445313,1121.3530471801757,1169.7728476955235,1154.085029343285,15.687818352238537,16.03227337289147,-0.34445502065293354,1161.1945007324218,1190.9089885147123,1131.4800129501314,66.35270757444891,4289420000.0,0.17739084702186325,0.8773764505377973,14.984994070870536
225,2010-10-22,1183.0799560546875,1183.9300537109375,1178.989990234375,1180.52001953125,3177890000,1162.9149963378907,1122.4699975585938,1121.559997253418,1171.820095135395,1156.2328016922777,15.587293443117233,15.943277386936623,-0.3559839438193908,1162.9149963378907,1193.5466801724278,1132.2833125033535,73.58401862509862,4242117000.0,0.23892585241640507,0.7585860541909143,14.174281529017858
226,2010-10-25,1185.6199951171875,1196.1400146484375,1184.739990234375,1184.739990234375,4221380000,1165.0879943847656,1124.5973974609376,1121.7631973266602,1173.9431566710552,1158.4096308348635,15.533525836191757,15.861327076787651,-0.3278012405958943,1165.0879943847656,1195.6863616071328,1134.4896271623984,66.26561813899644,4273793000.0,0.2146971596890701,0.7395903185923212,13.269287109375
227,2010-10-26,1185.6400146484375,1187.1099853515625,1177.719970703125,1184.8800048828125,4203680000,1166.9849975585937,1126.72259765625,1121.9564974975585,1175.7426732829601,1160.4266963025357,15.315976980424466,15.752257057515015,-0.43628007709054906,1166.9849975585937,1197.7482854313341,1136.2217096858533,66.95745013700531,4282685000.0,0.001688528477283846,0.7373181007677908,13.405718122209821
228,2010-10-27,1182.449951171875,1183.8399658203125,1171.699951171875,1183.8399658203125,4335670000,1168.87099609375,1128.5207958984374,1122.1876473999023,1176.7745621889471,1162.0580485150792,14.716513673867894,15.545108380785592,-0.8285947069176984,1168.87099609375,1198.4933334286582,1139.2486587588417,65.84382176434018,4299954500.0,-0.2690583513671685,0.7376329012369846,13.511439732142858
229,2010-10-28,1183.780029296875,1189.530029296875,1177.0999755859375,1184.469970703125,4283460000,1171.0,1130.3131958007812,1122.378147277832,1177.8523263593975,1163.6670841285456,14.185242230851827,15.27313515079884,-1.0878929199470129,1171.0,1198.2762978655815,1143.7237021344185,63.08106097358194,4299919500.0,0.11248494058304637,0.7293806231394623,13.531441824776786
230,2010-10-29,1183.260009765625,1185.4599609375,1179.699951171875,1183.8699951171875,3537880000,1172.8510009765625,1132.4657958984376,1122.5521475219728,1178.6842776526632,1165.1184119535144,13.565865699148844,14.931681260468842,-1.365815561319998,1172.8510009765625,1197.9935783409974,1147.7084236121277,62.53499118929957,4261868000.0,-0.04392872986367369,0.7284990109219459,13.467154366629464
231,2010-11-01,1184.3800048828125,1195.81005859375,1177.6500244140625,1185.7099609375,4129180000,1175.2184997558593,1134.7195971679687,1122.7938973999023,1179.5605433803785,1166.545196614944,13.015346765434515,14.548414361461978,-1.533067596027463,1175.2184997558593,1194.359987313382,1156.0770121983367,60.70644560497658,4288121500.0,0.09465333975153811,0.6926797218496556,13.559300013950892
232,2010-11-02,1193.5699462890625,1195.8800048828125,1187.8599853515625,1187.8599853515625,3866200000,1176.8594970703125,1137.2437963867187,1123.010597229004,1181.7158361355607,1168.5470299241379,13.168806211422861,14.272492731454156,-1.1036865200312942,1176.8594970703125,1196.4014317590522,1157.3175623815728,61.19554616384915,4277989500.0,0.7759284493458862,0.5535358989100125,13.337158203125
233,2010-11-03,1197.9599609375,1198.300048828125,1183.56005859375,1193.7900390625,4665480000,1178.7589965820312,1140.165595703125,1123.310196838379,1184.214932258936,1170.7257655547573,13.489166704178615,14.115827525999048,-0.6266608218204333,1178.7589965820312,1198.7683405080036,1158.7496526560587,67.45188813064128,4307605500.0,0.3678053944041082,0.5534721172432105,13.520010811941964
234,2010-11-04,1221.06005859375,1221.25,1198.3399658203125,1198.3399658203125,5695470000,1181.9089965820312,1143.4801977539062,1123.833097229004,1189.8834132335228,1174.4542317057937,15.429181527729043,14.378498326345047,1.050683201383995,1181.9089965820312,1207.3079587412212,1156.5100344228413,74.9527523135074,4396851500.0,1.928286287479275,0.6732220456531323,14.177873883928571
235,2010-11-05,1225.8499755859375,1227.0799560546875,1220.2900390625,1221.199951171875,5637460000,1184.943994140625,1147.0527978515624,1124.5035470581054,1195.4167305185097,1178.2613238450635,17.155406673446123,14.933879995765263,2.2215266776808598,1184.943994140625,1215.8257102717305,1154.0622780095193,73.86864064069168,4485153500.0,0.392275298702649,0.6690757353122186,13.878583635602679
236,2010-11-08,1223.25,1224.5699462890625,1217.550048828125,1223.239990234375,3937230000,1187.8404968261718,1150.2259985351564,1125.135896911621,1199.6987719772005,1181.5938183750588,18.104953602141677,15.568094717040546,2.5368588851011307,1187.8404968261718,1221.696023104076,1153.9849705482677,90.98177758005565,4556720000.0,-0.21209574072836856,0.6752782775160523,12.685721261160714
237,2010-11-09,1213.4000244140625,1226.8399658203125,1208.93994140625,1223.5899658203125,4848040000,1190.0219970703124,1153.5155981445312,1125.7420468139649,1201.806656967487,1183.9498336372073,17.856823330279667,16.02584043968837,1.8309828905912973,1190.0219970703124,1224.5900156558776,1155.4539784847473,76.07694670835065,4595313500.0,-0.8052299681943542,0.7136962416747418,12.747157505580358
